category,image_id,mask_variation,gen_variation_id,nima_mean,nima_std,itm,cos,giqa_score
apple,193926,bbox,193926,5.703573703765869,2.808255434036255,0.57373046875,0.3583984375,-598.0081106048506
apple,193926,bbox,193926,4.883887767791748,2.527894258499145,0.2900390625,0.31201171875,-726.9962430653675
apple,193926,bbox,193926,5.221095561981201,2.646092176437378,0.471923828125,0.34423828125,-393.5777127774529
apple,193926,segm,193926,5.332880973815918,2.674711465835572,0.56787109375,0.359619140625,-441.28967818550655
apple,193926,segm,193926,5.212128162384033,2.624192714691162,0.49072265625,0.35107421875,-389.9149001861514
apple,193926,segm,193926,5.180343151092529,2.625389814376831,0.276611328125,0.355224609375,-629.961180545537
apple,389381,bbox,389381,4.814338207244873,2.361112356185913,0.2366943359375,0.293212890625,-410.9625152349854
apple,389381,bbox,389381,4.958688259124756,2.3838627338409424,0.083740234375,0.27734375,-367.6019002132201
apple,389381,bbox,389381,4.502377510070801,2.14788818359375,0.1351318359375,0.29541015625,-442.9467228228432
apple,389381,segm,389381,4.891520023345947,2.3583884239196777,0.023040771484375,0.1866455078125,-242.9659610626969
apple,389381,segm,389381,4.7580437660217285,2.3022820949554443,0.02630615234375,0.1951904296875,-187.8995669924005
apple,389381,segm,389381,4.769380569458008,2.2255804538726807,0.035064697265625,0.1875,-349.18775942577963
apple,116362,bbox,116362,5.1125078201293945,2.609841823577881,0.09259033203125,0.2122802734375,-358.0448819025672
apple,116362,bbox,116362,5.013861179351807,2.6030893325805664,0.1444091796875,0.2232666015625,-329.83429383770857
apple,116362,bbox,116362,5.3412370681762695,2.7494373321533203,0.278076171875,0.2626953125,-418.3327700498053
apple,116362,segm,116362,5.266771793365479,2.7227566242218018,0.0882568359375,0.2392578125,-399.2089140333997
apple,116362,segm,116362,4.619845867156982,2.408674955368042,0.06689453125,0.2003173828125,-430.69627947524464
apple,116362,segm,116362,5.04487419128418,2.592149257659912,0.0968017578125,0.2225341796875,-323.342218334904
apple,562059,bbox,562059,4.535815238952637,2.2713069915771484,0.307373046875,0.342529296875,-246.03753310327667
apple,562059,bbox,562059,4.917856216430664,2.397153615951538,0.388427734375,0.34765625,-279.9104648639706
apple,562059,bbox,562059,4.613885402679443,2.1659154891967773,0.374267578125,0.339111328125,-318.87800386892013
apple,562059,segm,562059,4.404239177703857,2.1909055709838867,0.4013671875,0.346435546875,-341.4609987010939
apple,562059,segm,562059,4.9675703048706055,2.347661018371582,0.3994140625,0.343505859375,-251.96771703892108
apple,562059,segm,562059,5.066099643707275,2.485870838165283,0.27685546875,0.3193359375,-408.0334592875197
apple,322959,bbox,322959,4.073811531066895,2.0188205242156982,0.037750244140625,0.2178955078125,-356.23243179023166
apple,322959,bbox,322959,4.437260150909424,2.2553415298461914,0.2841796875,0.327392578125,-382.36938466516176
apple,322959,bbox,322959,4.46464729309082,2.2736291885375977,0.355712890625,0.29443359375,-431.65729142561486
apple,322959,segm,322959,4.362253665924072,2.194546699523926,0.2125244140625,0.308349609375,-321.5160548880251
apple,322959,segm,322959,4.364270687103272,2.1598458290100098,0.2188720703125,0.299560546875,-433.8028111131844
apple,322959,segm,322959,4.666460514068604,2.311920404434204,0.0338134765625,0.2164306640625,-443.10469641647546
apple,424721,bbox,424721,4.088048934936523,2.045628070831299,0.64501953125,0.3896484375,-395.0085078369975
apple,424721,bbox,424721,3.911204099655152,1.9187816381454468,0.50390625,0.40283203125,-286.85363210823834
apple,424721,bbox,424721,4.495879650115967,2.1965925693511963,0.6318359375,0.384765625,-337.60358195082995
apple,424721,segm,424721,4.2738847732543945,1.970919728279113,0.4755859375,0.36328125,-396.4536241218225
apple,424721,segm,424721,4.048110961914063,2.036043167114258,0.416259765625,0.368896484375,-324.62956549290976
apple,424721,segm,424721,4.269224166870117,2.171262502670288,0.5771484375,0.379150390625,-461.5098477862839
apple,407825,bbox,407825,5.513342380523682,2.659414291381836,0.36767578125,0.341796875,-240.08127975755747
apple,407825,bbox,407825,5.439826011657715,2.5064516067504883,0.200927734375,0.330322265625,-370.1429837604453
apple,407825,bbox,407825,5.0970306396484375,2.543217420578003,0.43994140625,0.366943359375,-531.9106123886945
apple,407825,segm,407825,5.403256416320801,2.56172513961792,0.27001953125,0.3154296875,-285.4566537905358
apple,407825,segm,407825,5.345930576324463,2.548102855682373,0.2437744140625,0.350830078125,-606.3121910111236
apple,407825,segm,407825,5.269855976104736,2.602221727371216,0.576171875,0.361572265625,-555.0699668803564
apple,189078,bbox,189078,4.954133987426758,2.3831663131713867,0.229248046875,0.3564453125,-321.22538584631263
apple,189078,bbox,189078,5.765941619873047,2.7242276668548584,0.2303466796875,0.301513671875,-338.11953448046853
apple,189078,bbox,189078,5.101680278778076,2.452878713607788,0.104736328125,0.31103515625,-406.39702600482514
apple,189078,segm,189078,4.827425479888916,2.3678066730499268,0.234375,0.3505859375,-345.0204130809124
apple,189078,segm,189078,5.939160346984863,2.83652925491333,0.2197265625,0.350830078125,-450.8934370063416
apple,189078,segm,189078,4.914732933044434,2.3424148559570312,0.2232666015625,0.330078125,-382.64801359135066
apple,522007,bbox,522007,4.928571701049805,2.520760536193848,0.039642333984375,0.2156982421875,-331.8787396004336
apple,522007,bbox,522007,4.41649055480957,2.320016622543335,0.040679931640625,0.2166748046875,-443.43891365213176
apple,522007,bbox,522007,4.841744899749756,2.4886486530303955,0.1561279296875,0.235595703125,-378.979217987493
apple,522007,segm,522007,5.046985626220703,2.547990083694458,0.110595703125,0.229736328125,-544.4040090788053
apple,522007,segm,522007,4.555933952331543,2.3603243827819824,0.02252197265625,0.2315673828125,-523.2801305589132
apple,522007,segm,522007,4.893621444702148,2.514858722686768,0.10455322265625,0.223876953125,-612.6668972126959
apple,110999,bbox,110999,4.129700660705566,1.9751672744750977,0.4658203125,0.380615234375,-278.5509471545347
apple,110999,bbox,110999,3.846864461898804,1.926249384880066,0.034088134765625,0.190185546875,-337.6662768934325
apple,110999,bbox,110999,4.408217430114746,2.276846170425415,0.11810302734375,0.20703125,-541.5108208750062
apple,110999,segm,110999,4.008532524108887,1.9670332670211792,0.495361328125,0.378662109375,-343.50600337021456
apple,110999,segm,110999,4.151966571807861,2.171823740005493,0.0129241943359375,0.1405029296875,-310.3313783751166
